scientificName,nameJa,assetId,status,author,source,photoUrl,licenseName,licenseUrl,credit
Spatula clypeata,ハシビロガモ,inat-342842647,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/342842647,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Spatula clypeata [Spatula clypeata] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/342842647. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Spatula discors,ミカヅキシマアジ,inat-185286486,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/185286486,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Spatula discors [Spatula discors] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/185286486. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sphagnum palustre,オオミズゴケ,inat-521217500,primary_candidate,Helen Waterman,iNaturalist,https://www.inaturalist.org/photos/521217500,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Sphagnum palustre [Sphagnum palustre] — Helen Waterman / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/521217500. Original attribution: (c) Helen Waterman, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Spheniscus demersus,ケープペンギン,commons-161629428,primary_candidate,Matti Blume,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Wikimania_2018,_Cape_Town_(_1050602),_crop.jpg",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Wikimania 2018, Cape Town ( 1050602), crop [Spheniscus demersus] — Matti Blume / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Wikimania_2018,_Cape_Town_(_1050602),_crop.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Spheniscus demersus,ケープペンギン,inat-108375617,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/108375617,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Spheniscus demersus [Spheniscus demersus] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/108375617. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sphenodon punctatus,ムカシトカゲ,commons-70735190,primary_candidate,Sid Mosdell from New Zealand,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Tuatara_(5205719005).jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Tuatara (5205719005) [Sphenodon punctatus] — Sid Mosdell from New Zealand / Wikimedia Commons, CC BY 2.0 (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Tuatara_(5205719005).jpg. Original attribution: Tuatara. Resized and re-encoded; no subject alteration."
Sphenodon punctatus,ムカシトカゲ,inat-117272015,supplementary_only,wild_wind,iNaturalist,https://www.inaturalist.org/photos/117272015,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Sphenodon punctatus [Sphenodon punctatus] — wild_wind / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/117272015. Original attribution: (c) wild_wind, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Sphyrna mokarran,ヒラシュモクザメ,inat-353767251,primary_candidate,Robin White,iNaturalist,https://www.inaturalist.org/photos/353767251,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Sphyrna mokarran [Sphyrna mokarran] — Robin White / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/353767251. Original attribution: (c) Robin White, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Spinus psaltria,ヒメキンヒワ,inat-348512915,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/348512915,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Spinus psaltria [Spinus psaltria] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/348512915. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Spinus tristis,オウゴンヒワ,inat-84579952,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/84579952,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Spinus tristis [Spinus tristis] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/84579952. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Spizella passerina,チャガシラヒメドリ,commons-3189699,primary_candidate,"Mdf , Edited by Fir0002",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Spizella-passerina-015_edit.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,"Spizella-passerina-015 edit [Spizella passerina] — Mdf , Edited by Fir0002 / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0/); source: https://commons.wikimedia.org/wiki/File:Spizella-passerina-015_edit.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Spizella passerina,チャガシラヒメドリ,inat-8717084,supplementary_only,Shirley Zundell,iNaturalist,https://www.inaturalist.org/photos/8717084,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Spizella passerina [Spizella passerina] — Shirley Zundell / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/8717084. Original attribution: (c) Shirley Zundell, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Spongia officinalis,モクヨクカイメン,inat-142373123,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/142373123,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Spongia officinalis [Spongia officinalis] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/142373123. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Stachys sylvatica,オオバイヌゴマ,commons-26756620,supplementary_only,Andreas Trepte,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Wald-Ziest_(Stachys_sylvatica).jpg,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,"Wald-Ziest (Stachys sylvatica) [Stachys sylvatica] — Andreas Trepte / Wikimedia Commons, CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5); source: https://commons.wikimedia.org/wiki/File:Wald-Ziest_(Stachys_sylvatica).jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Stachys sylvatica,オオバイヌゴマ,commons-69982355,supplementary_only,Robert Flogaus-Faust,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Stachys_sylvatica_RF.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"Stachys sylvatica RF [Stachys sylvatica] — Robert Flogaus-Faust / Wikimedia Commons, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:Stachys_sylvatica_RF.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Stachys sylvatica,オオバイヌゴマ,inat-25239458,supplementary_only,Ivar Leidus,iNaturalist,https://www.inaturalist.org/photos/25239458,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,"Stachys sylvatica [Stachys sylvatica] — Ivar Leidus / iNaturalist, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/25239458. Original attribution: (c) Ivar Leidus, some rights reserved (CC BY-SA). Resized and re-encoded; no subject alteration."
Staphylococcus aureus,黄色ブドウ球菌,commons-105558066,primary_candidate,Dr Graham Beards,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Staphylococcus_aureus_Gram_stain.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Staphylococcus aureus Gram stain [Staphylococcus aureus] — Dr Graham Beards / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Staphylococcus_aureus_Gram_stain.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Stellaria media,コハコベ,inat-237851193,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/237851193,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Stellaria media [Stellaria media] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/237851193. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sterna hirundo,アジサシ,inat-22243644,primary_candidate,Jonathan Layman,iNaturalist,https://www.inaturalist.org/photos/22243644,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Sterna hirundo [Sterna hirundo] — Jonathan Layman / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/22243644. Original attribution: (c) Jonathan Layman, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Streptomyces coelicolor,ストレプトマイセス・コエリカラー（種レベル）,commons-182558261,primary_candidate,"Lörzing, Pilar (ORCID: 0009-0009-2532-9121); Iliasov, Denis (ORCID: 0009-0004-6533-7410); Schlierf, Michael (ORCID: 0000-0002-6209-2364); Mascher, Thorsten (ORCID: 0000-0002-6300-5541)",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:NFDI4BIOIMAGE_Calendar_July_2025.png,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"NFDI4BIOIMAGE Calendar July 2025 [Streptomyces coelicolor] — Lörzing, Pilar (ORCID: 0009-0009-2532-9121); Iliasov, Denis (ORCID: 0009-0004-6533-7410); Schlierf, Michael (ORCID: 0000-0002-6209-2364); Mascher, Thorsten (ORCID: 0000-0002-6300-5541) / Wikimedia Commons, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:NFDI4BIOIMAGE_Calendar_July_2025.png. Original attribution: https://zenodo.org/records/16992904. Resized and re-encoded; no subject alteration."
Streptopelia decaocto,シラコバト,inat-252589256,primary_candidate,Laura Liedtke,iNaturalist,https://www.inaturalist.org/photos/252589256,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Streptopelia decaocto [Streptopelia decaocto] — Laura Liedtke / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/252589256. Original attribution: (c) Laura Liedtke, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Strigops habroptilus,カカポ,commons-175548166,supplementary_only,Kimberley Collins,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:K%C4%81k%C4%81p%C5%8D_at_Dunedin_Wildlife_Hospital.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Kākāpō at Dunedin Wildlife Hospital [Strigops habroptilus] — Kimberley Collins / Wikimedia Commons, CC BY 2.0 (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:K%C4%81k%C4%81p%C5%8D_at_Dunedin_Wildlife_Hospital.jpg. Original attribution: https://www.flickr.com/photos/114706196@N08/48262072737/. Resized and re-encoded; no subject alteration."
Strigops habroptilus,カカポ,inat-386289202,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/386289202,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Strigops habroptilus [Strigops habroptilus] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/386289202. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Strongylocentrotus purpuratus,カリフォルニアムラサキウニ,commons-75946679,primary_candidate,"Ed Bierman from CA, usa",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Urchin_(9398869414).jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Urchin (9398869414) [Strongylocentrotus purpuratus] — Ed Bierman from CA, usa / Wikimedia Commons, CC BY 2.0 (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Urchin_(9398869414).jpg. Original attribution: Urchin. Resized and re-encoded; no subject alteration."
Strongylocentrotus purpuratus,カリフォルニアムラサキウニ,inat-481704873,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/481704873,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Strongylocentrotus purpuratus [Strongylocentrotus purpuratus] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/481704873. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Struthio camelus,ダチョウ,commons-38145796,primary_candidate,Yathin S Krishnappa,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Struthio_camelus_-_Etosha_2014_(3).jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Struthio camelus - Etosha 2014 (3) [Struthio camelus] — Yathin S Krishnappa / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Struthio_camelus_-_Etosha_2014_(3).jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Struthio camelus,ダチョウ,inat-55506762,primary_candidate,Andrew Allen,iNaturalist,https://www.inaturalist.org/photos/55506762,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Struthio camelus [Struthio camelus] — Andrew Allen / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/55506762. Original attribution: (c) Andrew Allen, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Struthiopteris spicant,,commons-1179405,primary_candidate,Hans Hillewaert,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Blechnum_spicant_(fertile_and_sterile_fronts).jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Blechnum spicant (fertile and sterile fronts) [Struthiopteris spicant] — Hans Hillewaert / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Blechnum_spicant_(fertile_and_sterile_fronts).jpg. Original attribution: © Hans Hillewaert. Resized and re-encoded; no subject alteration."
Struthiopteris spicant,,commons-77796245,primary_candidate,SABENCIA Guillermo César Ruiz,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Struthiopteris_spicant._Sardina.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Struthiopteris spicant. Sardina [Struthiopteris spicant] — SABENCIA Guillermo César Ruiz / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Struthiopteris_spicant._Sardina.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Struthiopteris spicant,,inat-190348520,supplementary_only,Alan Rockefeller,iNaturalist,https://www.inaturalist.org/photos/190348520,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Struthiopteris spicant [Struthiopteris spicant] — Alan Rockefeller / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/190348520. Original attribution: (c) Alan Rockefeller, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
